Date, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66
2003-11-30,.8090,.2953,.7411,.8077,.8569,.3023,.7548,.8135,.8572,1.0087,.1200,.8060,.1855,.9332,.7572,.9535,.1206,.8560,.9669,.8100,.9272,.3743,.8167,.9226,.8659,.4770,.4040,.4612,.6823,.5717,.3738,.4326,.8121,.3404,.5210,.3619,.3907,.8009,.2997,.4626,.2954,.2157,.2612,.2907,.2414,.3113,.2777,.2091,.1813,.2214,.3940,.3257,.2707,.3003,.3399,.2503,.2051,.2490,.3305,.3185,.2656,.3370,.2879,.2377,.2195,.2528
2003-12-31,.1561,.0999,.1571,.1922,.1313,.0842,.1142,.1476,.1822,.1694,.0566,.1804,.0117,.2163,.1666,.1790,.0484,.1854,.2352,.1809,.2536,.1702,.2020,.2621,.2950,.1295,.1099,.1061,.1834,.1354,.0887,.0970,.2160,.1542,.1200,.0847,.0945,.1694,.1045,.1154,.0841,.0811,.0838,.0910,.0786,.1020,.1133,.0873,.0713,.0856,.1313,.1116,.0940,.1028,.1325,.0936,.0774,.0919,.1128,.1076,.0922,.1110,.1010,.0855,.0775,.0907
2004-01-31,.2397,.1130,.2208,.2500,.2637,.1157,.2263,.2533,.2782,.3063,.1111,.2254,.1397,.3115,.2154,.2286,.0796,.2445,.2673,.2558,.2022,.1272,.1918,.2132,.1740,.0827,.0704,.0738,.1444,.1316,.0627,.0697,.1845,.1177,.1059,.0651,.0699,.2454,.1223,.0994,.0646,.0529,.0559,.0571,.0497,.0643,.0745,.0561,.0464,.0551,.0845,.0709,.0601,.0656,.0876,.0605,.0498,.0593,.0731,.0686,.0587,.0706,.0651,.0547,.0499,.0580
2004-02-29,.3316,.1899,.1757,.2204,.2888,.1311,.2585,.2074,.2288,.3329,.1268,.1965,.2538,.2911,.1825,.2855,.1064,.2360,.2585,.2280,.1946,.1109,.1506,.1518,.1084,.0513,.0428,.0455,.0951,.0732,.0375,.0476,.1898,.1059,.0581,.0367,.0423,.3667,.1987,.0970,.0412,.0307,.0321,.0339,.0293,.0381,.0432,.0329,.0269,.0322,.0496,.0418,.0353,.0386,.0517,.0356,.0291,.0348,.0427,.0404,.0345,.0416,.0381,.0320,.0291,.0340
2004-03-31,.4006,.1701,.2729,.3162,.3537,.1378,.3168,.2725,.2839,.3633,.1349,.2508,.2103,.3044,.2251,.4005,.1429,.2572,.2971,.2373,.4141,.1744,.2608,.3352,.3438,.1797,.1368,.1199,.2478,.1692,.0962,.1215,.3886,.1494,.2159,.1063,.1373,.4234,.1759,.2646,.1592,.3357,.2094,.2347,.1842,.2890,.4354,.3394,.2297,.3589,.4566,.3495,.2641,.3054,.4499,.3187,.1797,.2975,.2821,.3268,.2281,.3673,.2461,.2570,.2098,.3120
2004-04-30,.7328,.2366,.9906,1.0760,.7797,.2595,.6693,1.0285,1.0387,1.0223,.2209,1.0525,.0344,1.2041,1.0096,1.1303,.2619,1.1065,1.2935,.9416,1.2872,.4247,1.2424,1.4703,1.2124,.7347,.6450,.5701,.9437,.7046,.5687,.5779,1.1790,.2515,.7345,.5879,.6331,.8520,.2077,.9006,.7194,.7836,.6698,.7268,.6377,.8711,1.0936,.8661,.6710,.8873,1.4562,1.1470,.9679,1.0510,1.3744,1.1316,.9815,1.1313,1.2207,1.2506,1.0697,1.2941,1.0789,.9669,.7947,1.1230
2004-05-31,.1359,.0832,.4670,.5091,.1098,.0808,.1193,.3884,.4462,.1543,.0674,.5275,.0252,.5061,.5076,.1839,.0748,.4938,.5831,.4180,.4383,.1463,.6853,.7964,.7058,.4836,.4160,.3509,.5639,.4043,.3122,.3118,.4877,.1262,.3842,.3079,.3253,.3305,.0864,.4528,.3661,.4377,.2851,.3930,.2880,.4048,.5175,.3956,.2794,.3851,.5362,.4590,.3793,.4156,.5532,.4268,.3392,.4195,.4651,.4590,.3795,.4668,.4376,.3872,.3258,.4188
2004-06-30,.6222,.1822,.7538,.9783,.5507,.1735,.4766,.6630,.9637,.6467,.0521,1.0900,.0168,1.2289,1.1210,.8119,.0602,1.0304,1.4391,1.0043,1.4159,.3568,1.2884,1.6844,1.1828,.8178,.6923,.6020,1.0579,.7126,.5370,.5421,.7725,.2981,.5956,.5251,.5468,.5948,.1695,.6948,.6320,.7350,.6320,.6818,.5885,.7199,.9996,.7378,.6082,.7481,1.0339,.8448,.7503,.7923,1.0895,.8823,.7992,.8911,1.0376,.9059,.8272,.8800,.9913,.7998,.7059,.8752
2004-07-31,.2210,.0782,.9191,1.2599,.1364,.0792,.1166,.6147,1.1884,.2441,.0446,1.2701,.0120,1.3179,1.3876,.3278,.0570,1.0179,1.4235,1.1580,1.0122,.1528,1.5086,1.5577,1.7656,1.8794,1.7429,1.4655,1.8387,1.4106,1.4841,1.4046,.9686,.2894,1.4839,1.5131,1.5283,.6133,.0849,1.8331,1.8689,2.4659,1.9829,2.1725,1.9269,2.2994,3.0242,2.4937,2.0814,2.5703,2.6366,2.4495,2.1672,2.3043,3.0455,2.4790,2.1057,2.4022,2.3484,2.3487,2.0370,2.3787,2.2680,2.1806,2.0026,2.3284
2004-08-31,.4816,.1446,.9105,1.6210,.4274,.1576,.3400,.6547,1.2454,.5409,.0752,1.2408,.1925,1.4965,1.6601,1.3755,.2381,1.2069,1.7426,1.4617,2.0504,.7049,1.6958,2.8239,2.1474,2.4426,2.3094,2.0967,2.2041,1.9746,2.1045,2.0213,.9776,.3302,2.1953,2.1668,2.1720,.7862,.1437,2.6443,2.6064,2.9501,2.2582,2.4418,2.1235,2.3668,3.0397,2.6722,2.2864,2.5397,2.5218,2.3347,2.1245,2.2233,2.9232,2.3351,1.9699,2.2731,2.0527,2.0653,1.8538,2.1624,2.0940,2.0965,2.0332,2.1712
2004-09-30,.5763,.1353,1.1543,1.3950,.4073,.1259,.2879,1.0589,1.3015,.4405,.1482,1.3155,.2978,1.4975,1.2478,1.0204,.3728,1.3499,1.6737,1.2010,1.5739,.5927,1.6452,2.0177,1.6106,.9496,.7097,.6193,1.1983,.8403,.4694,.5341,1.1979,.3293,.8048,.4703,.5518,.9739,.1482,1.0335,.7023,.7586,.4910,.6693,.4649,.7438,1.1319,.7810,.4858,.7588,1.0527,.8811,.6734,.7721,1.2773,.8346,.5547,.7940,.7738,.8073,.5840,.8571,.7169,.6343,.4950,.7340
2004-10-31,.3364,.0808,.3417,.4746,.2668,.0631,.1379,.3123,.4052,.3798,.0419,.4260,.0397,.5100,.4220,.5298,.1100,.4547,.6144,.4403,.7166,.3802,.5676,.7727,.7318,.4248,.3500,.3017,.5288,.3635,.2795,.3059,.5476,.2000,.4225,.3058,.3374,.3823,.0732,.5079,.4010,.3852,.3079,.3265,.2716,.3340,.4952,.3816,.2921,.3530,.4197,.3531,.3043,.3280,.5447,.3735,.2882,.3582,.3496,.3324,.2856,.3428,.3371,.3054,.2787,.3242
2004-11-30,1.7292,.5074,1.6632,1.7868,1.7365,.3170,1.5651,1.6760,1.7282,1.7432,.2405,1.7915,.0839,1.8586,1.7333,1.9704,.3049,1.8242,1.9889,1.7454,2.5040,.8815,2.0676,2.3897,2.3414,1.6732,1.4767,1.4351,1.8627,1.5646,1.2658,1.3165,1.9740,.6799,1.5236,1.2512,1.3035,1.7179,.4929,1.5168,1.2707,1.2380,.9137,1.1363,.8855,1.0290,1.1192,.9982,.8350,.9344,1.1050,.9775,.8657,.9245,1.2636,.9039,.7169,.8641,.7705,.8698,.7324,.9541,.7188,.7994,.7949,.8083
2004-12-31,.3632,.1696,.3321,.3982,.3115,.1317,.2779,.3003,.3415,.3020,.1245,.3491,.0615,.3779,.3525,.3905,.1384,.3422,.4115,.3399,.5960,.3296,.4525,.5677,.5437,.2889,.2331,.2328,.4030,.2919,.1796,.2078,.4295,.2235,.2661,.1782,.1925,.3752,.1612,.2823,.2047,.2142,.1709,.1917,.1571,.1908,.2606,.2114,.1631,.1919,.2282,.1945,.1661,.1804,.3084,.2062,.1520,.1961,.1775,.1795,.1515,.1897,.1701,.1654,.1549,.1718
2005-01-31,.6222,.2875,.4487,.5173,.5034,.1876,.5220,.4161,.4456,.6006,.2135,.4631,.2519,.5598,.4088,.6920,.2508,.5489,.5967,.5620,.6147,.3286,.4087,.5185,.5771,.3331,.2903,.2978,.3999,.3315,.2290,.2569,.5944,.2533,.3835,.2245,.2407,.6834,.2854,.4396,.2504,.1646,.1237,.1406,.1015,.1238,.1739,.1377,.1049,.1229,.1556,.1247,.1065,.1158,.2069,.1330,.0974,.1257,.1132,.1147,.0969,.1215,.1083,.1053,.0988,.1097
2005-02-28,.1213,.1084,.0974,.1197,.0905,.0549,.0789,.0904,.1061,.0993,.0521,.1090,.0299,.1223,.1056,.1276,.0636,.1184,.1432,.1199,.1674,.1222,.1336,.1681,.1610,.1075,.0930,.0867,.1267,.0952,.0773,.0808,.1235,.0863,.0975,.0775,.0814,.1376,.1037,.1100,.0889,.0892,.0713,.0800,.0626,.0757,.1051,.0843,.0636,.0736,.0916,.0737,.0622,.0681,.1263,.0785,.0565,.0739,.0655,.0674,.0561,.0721,.0630,.0627,.0595,.0644
2005-03-31,.9732,.3618,.7812,.8442,.9568,.3256,.9009,.8223,.8400,1.0868,.3603,.7989,.7728,.9461,.8084,1.0501,.3587,.8936,.9488,.8648,.9338,.3666,.7823,.8320,.7022,.4393,.3874,.4081,.5876,.5177,.3665,.4107,.8230,.3043,.5227,.3835,.4143,.9194,.3399,.5824,.4253,.3795,.2177,.2532,.1966,.2241,.3182,.2819,.2188,.2253,.2925,.2175,.1945,.2061,.3113,.2261,.1793,.2185,.2408,.2365,.2014,.2469,.2100,.2167,.2118,.2155
2005-04-30,.4879,.1913,.2976,.3582,.4548,.1550,.4362,.3399,.3559,.5038,.0669,.3155,.0573,.4127,.3278,.5126,.0743,.4169,.4372,.3989,.4371,.2102,.2941,.3353,.2879,.1292,.1111,.1022,.2163,.1078,.0844,.0854,.3647,.1658,.1103,.0890,.0927,.4971,.2146,.2364,.1459,.1579,.1635,.1539,.1389,.1713,.2175,.1586,.1292,.1769,.3221,.1932,.1711,.1824,.2238,.1719,.1515,.1718,.2003,.1822,.1551,.2125,.1833,.1558,.1404,.1724
2005-05-31,1.7378,.3160,2.1563,2.4046,1.1998,.2058,.9223,2.1057,2.6834,.9221,.0510,2.5612,.0463,2.6676,2.7239,1.1054,.0556,2.7254,2.7429,2.6378,2.6052,.5139,3.0245,3.0794,2.5229,1.5677,1.2753,1.1866,2.2020,1.5787,.9987,1.1001,2.1270,.6414,1.3470,.9708,1.0579,1.8233,.4294,1.5379,1.0945,1.2571,1.1342,1.2216,1.0473,1.3744,1.8009,1.3606,1.1040,1.4261,1.8637,1.6078,1.3854,1.4885,1.7937,1.4547,1.2665,1.4399,1.6769,1.6019,1.3779,1.6210,1.5375,1.3220,1.1435,1.4588
2005-06-30,.9413,.2099,5.3802,3.9469,.4928,.1585,.4747,3.8706,4.1210,.5758,.0352,6.0549,.0328,4.0347,5.9746,.7028,.0381,6.5540,4.0977,5.8966,2.9239,.3073,6.8926,4.0463,5.4967,3.3644,2.7792,2.7412,4.4506,3.6786,2.1818,2.4550,4.7666,.7613,2.9335,2.0541,2.2680,3.2019,.1984,2.8458,2.0493,2.2119,1.5635,2.0326,1.6486,2.2719,2.7158,2.0121,1.5171,2.0857,2.7620,2.5546,2.0894,2.3081,2.5692,2.0743,1.7874,2.0608,2.4352,2.5209,2.0060,2.5742,2.0762,1.9458,1.6875,2.1383
2005-07-31,2.0065,.1363,1.0072,3.1201,.8476,.0892,.2262,1.7367,3.0942,.1929,.0252,1.3381,.0239,3.5064,1.3836,.2260,.0272,1.3424,3.9933,1.1930,3.1680,.2485,1.8063,4.4290,1.8324,1.4011,1.2200,1.0470,1.4977,1.0874,.9293,.9223,.8961,.9522,.9724,.8976,.9272,1.2614,.3171,1.1525,1.1057,1.4668,1.2823,1.4590,1.2778,1.5778,1.8519,1.5055,1.2522,1.5790,1.8532,1.7202,1.4958,1.6056,1.7639,1.4598,1.2571,1.4236,1.6351,1.6109,1.4207,1.6510,1.4356,1.3828,1.2644,1.4801
2005-08-31,3.0684,.3985,4.8990,4.6630,2.3275,.2697,1.4294,4.4390,4.8958,1.0878,.0170,5.7901,.0164,6.6946,5.7945,1.7484,.0184,5.6513,6.4898,5.4655,6.4587,.9084,6.0572,7.1827,5.3775,4.1666,3.5657,3.4361,5.0710,4.1063,2.8785,3.0505,3.4613,1.2242,3.4403,2.7419,2.8870,2.8133,.4838,3.6038,2.9035,3.4671,3.2995,3.5965,3.2905,4.1257,4.8266,3.8386,3.2620,3.9505,4.6236,4.4847,3.7939,4.1397,4.5957,3.6702,2.9962,3.5224,3.7369,3.9972,3.3253,4.2058,3.2397,3.3115,3.0300,3.5961
2005-09-30,1.3828,.3886,1.6187,3.1231,1.3283,.3567,1.3036,1.5865,2.7446,2.3449,.0110,1.7639,.0107,3.2482,1.7163,3.2233,.0119,2.1754,4.5060,1.7980,3.0485,1.1956,2.7667,4.6135,2.6493,1.4440,1.3203,1.2180,1.7884,1.3420,1.1576,1.1436,1.7134,.7768,1.2846,1.1787,1.1844,1.6013,.3468,1.5130,1.3683,1.3730,1.0090,1.0829,.8864,1.0350,1.5505,1.1987,.9684,1.0728,1.2818,1.0640,.9455,.9934,1.5236,1.0673,.8860,1.0369,1.0917,.9966,.8862,1.0043,.9827,.9313,.8787,.9748
2005-10-31,.8300,.3186,1.0377,1.3493,.6417,.4392,.6667,.9064,1.1713,1.9482,.2226,1.1424,.0073,1.4880,1.0794,3.1783,.2902,1.1244,1.6416,1.0029,1.5273,1.2615,1.4642,1.9954,1.6717,1.1779,1.0576,.9093,1.3715,.9808,.9124,.8632,1.3551,.5931,1.0530,.9713,.9951,.9865,.3020,1.1704,1.1205,1.1575,.5918,.8164,.5419,.6971,.9931,.8050,.5787,.6735,.8844,.6729,.5434,.6054,1.0479,.6865,.4735,.6472,.5990,.5972,.4629,.6597,.5208,.5821,.5529,.5893
2005-11-30,.6136,.1752,.6683,.8906,.5754,.1930,.4576,.6892,.8643,.7152,.5827,.7755,2.0964,1.0768,.7383,.9018,.9915,.8419,1.2098,.7693,1.2171,.6162,.9662,1.3449,1.0197,.5432,.4409,.4119,.7258,.5171,.3239,.3659,.7102,.4247,.4320,.3099,.3321,.5517,.1733,.4274,.3374,.3661,.3121,.3546,.2933,.3789,.4832,.3758,.2951,.3514,.5244,.4170,.3436,.3808,.5357,.3669,.2847,.3545,.4371,.4226,.3472,.4398,.3611,.3192,.2869,.3479
2005-12-31,.2811,.1162,.3410,.4824,.2279,.1145,.1792,.3303,.4493,.2809,.1074,.3924,.1270,.5722,.3756,.4147,.1722,.4282,.6620,.3947,.5643,.3569,.4956,.7090,.4945,.3103,.2651,.2418,.3934,.2880,.2139,.2230,.3652,.2451,.2588,.2096,.2208,.3079,.1217,.2774,.2298,.2458,.2076,.2327,.1943,.2470,.3237,.2521,.1959,.2330,.3045,.2626,.2213,.2419,.3641,.2466,.1883,.2356,.2436,.2434,.2045,.2544,.2097,.2062,.1900,.2196
2006-01-31,.2450,.1173,.2166,.3139,.1611,.0856,.1405,.2082,.2837,.2695,.1299,.2518,.2420,.4022,.2351,.3155,.1649,.2749,.4372,.2497,.3598,.2290,.3122,.4476,.3123,.1929,.1646,.1515,.2482,.1808,.1340,.1398,.2979,.1834,.1751,.1325,.1401,.3397,.1449,.2179,.1486,.1543,.1286,.1443,.1209,.1533,.2034,.1585,.1226,.1458,.1901,.1632,.1371,.1501,.2307,.1538,.1164,.1468,.1517,.1514,.1268,.1584,.1302,.1277,.1175,.1362
2006-02-28,.3000,.1447,.2457,.2960,.2812,.1247,.2316,.2622,.3124,.3531,.1415,.3189,.1929,.4233,.3096,.3779,.1569,.3482,.4214,.3466,.4109,.2060,.3265,.4061,.3864,.1996,.1343,.1825,.2458,.2090,.0851,.1416,.2458,.1376,.1217,.0799,.0861,.2591,.1345,.1253,.0890,.0891,.0757,.0860,.0705,.0902,.1176,.0916,.0708,.0842,.1098,.0949,.0791,.0872,.1350,.0892,.0672,.0851,.0876,.0879,.0732,.0922,.0752,.0737,.0678,.0786
2006-03-31,.1850,.0943,.1605,.2133,.1672,.0886,.1627,.1680,.1985,.2284,.1026,.2036,.0646,.2816,.1933,.2711,.1166,.2209,.3116,.1787,.3416,.1730,.2733,.3383,.2339,.0930,.0771,.0721,.1698,.0909,.0579,.0668,.1606,.0987,.0754,.0552,.0600,.1554,.0898,.0811,.0629,.0633,.0533,.0601,.0499,.0635,.0834,.0651,.0503,.0598,.0780,.0672,.0562,.0618,.0955,.0632,.0477,.0603,.0622,.0623,.0520,.0653,.0534,.0523,.0481,.0559
2006-04-30,.3846,.1048,.3363,.3709,.3475,.1049,.1994,.3575,.3876,.5676,.1774,.3899,.3244,.5156,.3937,.5598,.1752,.4635,.5692,.3935,.6526,.2385,.4551,.5661,.3661,.1370,.0857,.0703,.2528,.1554,.0435,.0696,.3294,.1403,.1322,.0457,.0695,.3775,.0986,.1904,.0809,.0666,.0356,.0420,.0325,.0444,.0944,.0459,.0331,.0418,.1127,.0477,.0383,.0431,.0914,.0429,.0316,.0410,.0966,.0561,.0387,.0510,.0605,.0375,.0330,.0404
2006-05-31,.9183,.2194,.7480,.8632,1.0078,.2630,.7294,1.0387,1.0361,1.2578,.0954,.8796,.0465,1.1960,.8467,1.4450,.1170,1.1207,1.3983,.8780,1.6535,.5544,1.1817,1.5002,.7908,.1761,.1064,.1346,.5985,.3089,.0452,.1289,.7149,.3094,.1832,.0403,.0502,.7042,.2010,.1551,.0417,.0816,.0612,.0881,.0460,.1614,.3155,.0817,.0297,.0821,.4147,.2984,.1838,.2346,.4242,.1873,.1059,.1730,.4615,.3963,.2730,.3610,.4335,.2193,.1190,.2479
2006-06-30,.8850,.2119,1.6786,1.7498,.7460,.1650,.6544,1.5057,1.7845,.7421,.0451,1.9295,.0318,2.1256,1.9453,1.3634,.0510,2.0548,2.3931,1.7896,2.7720,.5860,2.4412,2.8449,2.2553,1.5317,1.4227,1.3126,1.8302,1.4700,1.2129,1.2484,1.4991,.5293,1.3379,1.1843,1.2398,1.1445,.2180,1.4249,1.2904,1.5255,1.2929,1.3736,1.2808,1.4643,1.9347,1.5823,1.3491,1.5720,1.7783,1.5959,1.4565,1.5222,1.8204,1.5223,1.3817,1.5040,1.8804,1.7077,1.5324,1.6447,1.7758,1.5190,1.3645,1.5829
2006-07-31,1.5801,.2347,5.4661,4.4992,.9429,.1996,.5998,4.0842,4.3850,.6889,.0911,6.0290,.0233,4.5070,6.0241,.8975,.0856,5.7284,3.5431,5.5439,3.2637,.4446,6.8163,5.1674,6.4805,4.7193,4.1445,3.8793,5.7392,4.5999,3.4654,3.5665,4.5284,1.3562,4.1871,3.3987,3.6089,3.4735,.3224,4.4891,3.7488,4.2889,3.3774,3.8699,3.3781,4.1178,5.3477,4.3346,3.5356,4.3222,4.7350,4.5075,4.0062,4.2215,5.2688,4.4046,3.8363,4.3047,4.1225,4.1729,3.5833,4.2806,3.8563,3.7924,3.4797,4.1195
2006-08-31,2.3668,.2633,2.0578,4.1114,1.3865,.2212,.8565,2.5381,4.2176,1.2152,.0401,2.4325,.0160,4.7980,2.4441,1.3586,.0420,2.6727,5.3804,2.2698,4.5025,.5649,3.3473,5.8290,2.6488,1.6254,1.3614,1.2480,2.1746,1.5885,1.0337,1.1116,2.7686,1.0074,1.3705,.9952,1.0915,2.1557,.3530,1.4260,1.1108,1.3249,1.0231,1.1752,.9158,1.2817,1.8309,1.2859,.9484,1.3076,1.9469,1.4979,1.2296,1.3480,2.0040,1.3745,1.0709,1.3387,1.6549,1.4907,1.2186,1.5166,1.4679,1.2218,1.0522,1.3529
2006-09-30,.6488,.3100,.6684,1.1344,.8720,.3605,.8775,.7368,1.1308,1.5961,.0838,.8013,.0105,1.3479,.7397,2.3321,.0985,.8804,2.2270,.7424,1.6016,1.1240,1.0978,2.0321,.9866,.5470,.4773,.4456,.7962,.5380,.3914,.4104,.7678,.5490,.4757,.3810,.4055,.6762,.3180,.4995,.4132,.4691,.4116,.4364,.3770,.4742,.6784,.4950,.3918,.4804,.6443,.5257,.4554,.4880,.7244,.5120,.4235,.4965,.5904,.5176,.4436,.5214,.5414,.4469,.4013,.4794
2006-10-31,1.5657,.3410,1.6802,1.9066,1.0725,.3958,.9423,1.5775,1.7655,1.3973,.4494,1.8695,.0072,2.1167,1.7651,1.8218,.7724,1.8531,2.3348,1.6163,2.5469,.9162,2.3394,2.9376,2.5367,1.6262,1.4358,1.2849,1.9972,1.5157,1.1987,1.2225,2.0920,.7205,1.4916,1.2080,1.2954,1.5032,.3399,1.4170,1.2357,1.4115,.9041,1.1289,.8618,1.0876,1.4767,1.1983,.9210,1.1269,1.5346,1.2338,1.0887,1.1553,1.6738,1.3205,1.1101,1.3059,1.4568,1.3423,1.1983,1.3299,1.3546,1.2111,1.0751,1.2812
2006-11-30,.3152,.1273,.3816,.5136,.2415,.1319,.2019,.3669,.4969,.2930,.0871,.4334,.3872,.5805,.4073,.3994,.1350,.4545,.6722,.4082,.6291,.3456,.5602,.7687,.5720,.3431,.2982,.2749,.4505,.3288,.2447,.2548,.4533,.3113,.3002,.2400,.2565,.3641,.1401,.3052,.2550,.2903,.2343,.2616,.2180,.2772,.3897,.2979,.2286,.2798,.3781,.3084,.2659,.2862,.4547,.3182,.2539,.3083,.3407,.3093,.2674,.3122,.3086,.2685,.2407,.2878
2006-12-31,.4200,.1691,.3995,.5008,.3787,.1661,.3351,.3527,.4506,.4749,.1725,.4191,.0240,.5651,.4160,.4888,.1804,.4402,.6029,.4132,.6027,.3097,.4554,.6221,.5205,.2354,.2059,.1855,.3298,.2610,.1658,.1767,.4789,.2666,.2377,.1633,.1796,.3824,.1616,.2233,.1752,.1966,.1557,.1756,.1450,.1855,.2643,.2024,.1529,.1877,.2544,.2072,.1783,.1921,.3184,.2185,.1716,.2113,.2295,.2081,.1799,.2100,.2084,.1812,.1619,.1945
2007-01-31,.2631,.2053,.1762,.2436,.1841,.1387,.1823,.1703,.2254,.2427,.1454,.2003,.1210,.2805,.1816,.2120,.1232,.2050,.3034,.1831,.2856,.1664,.2457,.3395,.2495,.1490,.1305,.1186,.1975,.1450,.1061,.1113,.2280,.1507,.1349,.1043,.1124,.3242,.2199,.1451,.1153,.1256,.0981,.1111,.0913,.1166,.1679,.1287,.0968,.1184,.1599,.1304,.1122,.1209,.2041,.1386,.1083,.1339,.1445,.1311,.1133,.1324,.1314,.1144,.1025,.1227
2007-02-28,.7295,.3208,.4826,.5687,.6616,.2666,.6250,.4994,.5500,.7463,.2270,.5391,.1569,.6795,.4865,.7746,.2427,.5505,.6628,.4751,.8215,.3272,.5914,.7569,.6817,.3526,.2621,.2483,.4498,.3217,.1426,.1685,.6377,.2691,.2680,.1304,.1484,.6834,.3087,.2944,.1595,.1436,.1116,.1854,.0987,.1871,.2203,.1318,.0856,.1176,.2780,.2010,.1376,.1686,.2451,.1029,.0713,.1001,.2132,.1986,.1560,.2098,.1534,.1080,.0822,.1194
2007-03-31,.1145,.0784,.1048,.1296,.0942,.0685,.0851,.0986,.1220,.1102,.0619,.1139,.0251,.1446,.1048,.1256,.0678,.1167,.1591,.1056,.1630,.1052,.1352,.1791,.2597,.2740,.2817,.2679,.2452,.2250,.2936,.2786,.2424,.1183,.3098,.3152,.3174,.1765,.0839,.3476,.3611,.4099,.2304,.2837,.2164,.2551,.3025,.2897,.2209,.2117,.2783,.1997,.1448,.1757,.2476,.1076,.0525,.0777,.1172,.1668,.1114,.2203,.0752,.1276,.1500,.1021
2007-04-30,.1394,.0865,.0762,.0966,.1447,.0762,.1061,.0701,.0862,.2482,.0906,.0819,.0488,.1317,.0706,.3252,.1131,.0844,.1541,.0679,.3662,.2047,.1098,.2589,.2323,.0714,.0633,.0590,.1125,.0664,.0522,.0547,.2725,.1383,.0688,.0525,.0559,.1291,.0751,.0747,.0595,.0633,.0469,.0553,.0438,.0554,.1076,.0583,.0448,.0508,.0691,.0557,.0461,.0509,.1312,.0497,.0349,.0461,.0534,.0531,.0443,.0569,.0616,.0442,.0417,.0452
2007-05-31,.3381,.0974,.3608,.3088,.2063,.0608,.1785,.3360,.3285,.2673,.0422,.4283,.0163,.3979,.4074,.3460,.0514,.4799,.4660,.4001,.4436,.1600,.4706,.3572,.3940,.1791,.1443,.1375,.3298,.2089,.1086,.1261,.3228,.1450,.2094,.1117,.1331,.3331,.0899,.2818,.1530,.0855,.0888,.0812,.0637,.0993,.1355,.0881,.0602,.0613,.1448,.1071,.0864,.0977,.1519,.0852,.0631,.0840,.1619,.1575,.1068,.1536,.1820,.0997,.0762,.1037
2007-06-30,.1656,.0392,3.1558,.3698,.0491,.0285,.0425,.5171,.5327,.0645,.0254,3.4230,.0096,.5229,3.5596,.0789,.0318,3.5203,.5910,3.5208,.2619,.0683,3.8852,.6601,3.4115,2.6350,2.4514,2.3994,3.2146,2.7782,2.2694,2.3671,.3988,.1135,2.6745,2.2737,2.3959,.4090,.0376,2.9072,2.5025,2.4724,2.0163,2.1289,1.9578,2.1644,2.6926,2.3251,2.0399,2.2469,2.0188,2.1071,1.9149,1.9979,2.3123,1.9448,1.7258,1.8750,1.4504,1.5922,1.3501,1.7478,1.4882,1.6934,1.7054,1.7438
2007-07-31,.7504,.1122,1.4901,1.2021,.5544,.0893,.2591,1.5867,1.4889,.4076,.0184,2.0662,.0069,1.1785,2.2871,.5110,.0235,2.2228,1.1731,2.2440,1.2673,.2032,2.6376,1.5456,2.1318,1.2293,.9836,.9668,1.7772,1.2990,.6685,.7328,1.8922,.4931,.9092,.6082,.6477,1.5953,.1607,.8875,.5497,.4526,.5914,.7201,.5921,.9366,.9305,.5157,.3531,.5603,1.1790,1.0618,.7796,.9124,.8544,.5000,.3546,.4797,.7569,.8604,.5868,.9770,.5498,.5108,.4363,.5738
2007-08-31,.5259,.0546,.7891,1.1645,.4179,.0460,.1035,.5665,1.6867,.1088,.0126,1.0339,.0047,1.2622,1.0789,.0936,.0165,.9959,1.5490,1.1028,1.2236,.0744,1.1955,1.8445,1.1555,.9448,.8822,.8209,1.1442,.8595,.7858,.7769,.4862,.2252,.8685,.7999,.8083,.5029,.0691,.9884,.9183,.8640,.5987,.7077,.5421,.6187,.7980,.6819,.5517,.5497,.5972,.5338,.4548,.4941,.7768,.5258,.4035,.4978,.4629,.4502,.3565,.4691,.5151,.4947,.4845,.4765
2007-09-30,.1670,.2060,.3473,4.2124,.2958,.2064,.4861,.2309,3.5042,1.1956,.2080,.4274,.0030,4.8206,.4265,3.8334,.4414,.5035,5.0051,.5180,3.0025,1.2634,.5945,4.6993,.7531,.4279,.3403,.2803,.5021,.3214,.2457,.2537,.2978,.1623,.3224,.2465,.2570,.2758,.1743,.4044,.3221,.3712,.2128,.2700,.1957,.2415,.3087,.2341,.1826,.2046,.2545,.2355,.1958,.2148,.2806,.1911,.1505,.1820,.1777,.1919,.1507,.2099,.1668,.1734,.1679,.1752
